question,Answer,Ground_truth,Context1,similarity_score1,Context2,similarity_score2,Context3,similarity_score3
Oral mucocele/ranula: Another human immunodeficiency virus-related salivary gland disease?,yes,yes,To report three cases illustrating that it is not unusual for a primary eyelid tumour to metastasise to the parotid gland and vice versa. Two patients with malignant parotid tumours underwent radical parotidectomy and presented subsequently with eyelid lesions. Biopsy showed that both eyelid lesions were histologically similar to the primary parotid tumour. A third patient was noted to have ipsilateral upper eyelid and parotid gland tumours. Histology and immunocytochemistry were used to differentiate the primary tumour and the metastasis.,0.7724422216415405,". Seventy-two (63.7%) patients were HIV positive; and 97.2% of them had ranulas. Thirty-eight (33.6%) patients presented with plunging ranulas; and 92.1% of them were HIV positive, compared with two patients presenting with plunging ranulas in the HIV-negative group. These results strongly suggest that an HIV-positive patient is statistically (P<0.001) more at risk of presenting with not only a simple, but also a plunging ranula type.",0.6481119394302368,". ADC values of Warthin tumors were different from those of myoepithelial adenomas, lipomas, and salivary duct carcinomas (P<.001, 0.013, and .037, respectively). Mucoepidermoid carcinomas, acinic cell carcinomas, and basal cell adenocarcinomas were not differentiable from Warthin tumors (P = .094, .396, and .604, respectively).",0.6416770815849304
Is there an increase in the incidence of gbs carrier rates among pregnant women in northern Israel?,yes,yes,. No difference was found in the rate of GBS carriers between the two gestational age groups.,0.7900517582893372,". More urban (93% v 83%) infants were born in a tertiary obstetric hospital. Infants of rural residence had a higher mortality (adjusted odds ratio (OR) 1.26, 95% confidence interval (CI) 1.07 to 1.48, p = 0.005). This trend was consistently seen in all subgroups and significantly for the tertiary hospital born population and the 30-31 weeks gestation subgroup. Regional birth data in this gestational age range also showed a higher stillbirth rate among rural infants (OR 1.20, 95% CI 1.09 to 1.32, p<0.001).",0.32967251539230347,". At least one antidepressant was dispensed to 4485 (4.6%) pregnant women. There were 3010 (3.1%) women with a comorbidity related to depression recorded on their delivery admission, or other admission to hospital during pregnancy. There were a total of 7495 pregnancies identified by either set of records. Using data linkage, we determined that these records represented 6596 individual pregnancies. Only 899 pregnancies were found in both groups (13.6% of all cases). 80% of women dispensed an antidepressant did not have depression recorded as a comorbidity on their hospital records. A simple capture-recapture calculation suggests the prevalence of depression in this population of pregnant women to be around 16%.",0.30325719714164734
Does a dedicated discharge coordinator improve the quality of hospital discharge?,yes,yes,". The sampling was conducted in three study phases, over 18 months. Phase I comprised base line data collection; in phase II data were collected after the introduction of the district discharge planning policy and a discharge form (checklist) for all patients; in phase III data were collected after the introduction of the discharge coordinator. The quality and out come of discharge planning. Readmission rates, duration of stay, appropriateness of days of care, patients' health and satisfaction, problems after discharge, and receipt of services. The discharge coordinator resulted in an improved discharge planning process, and there was a reduction in problems experienced by patients after discharge, and in perceived need for medical and healthcare services. There was no evidence that the discharge coordinator resulted in a more timely or effective provision of community services after discharge, or that the appropriateness or efficiency of bed use was improved.",0.9922592639923096,". There were no adverse events reported at either short stay ward, with parental satisfaction high. The short stay ward was developed through reallocation of resources from within the hospital to the short stay ward. This resulted in estimated savings of $1/2 million (Westmead Hospital) to $2.3 million (New Children's Hospital) to the hospital, due to more efficient bed usage.",0.4582189619541168,". 1%'poor', P = 0.001). During interviews, carers reported that they accepted the added inconvenience of visiting primary angioplasty sites in the context of this life-saving treatment. Patient satisfaction with discharge and aftercare was lower in both treatment groups than for other aspects of care.",0.42405983805656433
Can dobutamine stress echocardiography induce cardiac troponin elevation?,yes,no,". The primary outcome variable was the maximum increase in troponin in the first 24 h. The secondary outcome variable was readmission due to heart failure or cardiovascular mortality after 1 year of follow-up. In addition, a diabetic population was studied.",0.7849735617637634,". In patients with elevated cTnI levels, inhospital mortality (odds ratio [OR], 3.31; 95% confidence interval [CI], 1.82-9.29), hypotension (OR, 7.37; 95% CI, 2.31-23.28), thrombolysis (OR, 5.71; 95% CI, 1.63-19.92), need for mechanical ventilation (OR, 5.00; 95% CI, 1.42-17.57), and need for inotropic support (OR, 3.02; 95% CI, 1.03-8.85) were more prevalent. The patients with elevated cTnI levels had more serious vital parameters (systolic blood pressure, pulse, and oxygen saturation) at ED presentation.",0.614595890045166,". No signs of ischemia were recorded in 25 (45.4%). Among the patients with established ischemia on DSE, 12 (22%) had mild ischemia, 13 (23.6%) had moderate and 5 (9%) had severe ischemia. Angiography was performed in 13 (26%) of the patients, of which 7 had PCI and one was referred to bypass surgery. None of the patients had elevated cTnI 18-24 hours after the DSE.",0.5995487570762634
Cigarettes and cinema: does parental restriction of R-rated movie viewing reduce adolescent smoking susceptibility?,yes,yes,". Results show that compared to full restriction, respondents with partial or no restriction were more likely to be susceptible to smoking (partial restriction: OR = 2.1, 95% CI = 1.5-2.8; no restriction: OR = 3.3, 95% CI = 2.3-4.6), when controlling for demographic factors, and family and friend smoking. Analyses using a measure of smoking prevalence as the dependent variable yielded similar results (partial restriction: OR = 1.5, 95% CI = 1.0-2.2; no restriction: OR = 2.5, 95% CI = 1.7-3.7).",0.7957975268363953,". Of the 93 participants, 24 (26%) reported ≥ 3 delinquent behaviors during early adolescence. In the final multivariate model (including level of IUCE and cigarette exposure, childhood exposure to violence, and caregiver strictness/supervision) ≥ 3 delinquent behaviors were not significantly associated with level of IUCE but were significantly associated with intrauterine exposure to half a pack or more of cigarettes per day and higher levels of childhood exposure to violence, effects substantially unchanged after control for early adolescent violence exposure.",0.6322064995765686,". Young adults whose families were abstainers in 2000 drank substantially less across quintiles in 2010 than offspring of non-abstaining families. The difference, however, was not statistically significant between quintiles of the conditional distribution. Actual drinking levels in drinking families were not at all or weakly associated with drinking in offspring. Supplementary analyses confirmed these patterns.",0.45348960161209106
Are laboratories reporting serum quantitative hCG results correctly?,yes,no,"Human chorionic gonadotropin (hCG) is a heterodimeric glycoprotein hormone that exists in multiple forms. Immunoassays commonly used in clinical laboratories measure intact hCG, total beta hCG (intact hCG + hCG free beta-subunit), and/or hCG free beta-subunit. Measurement of serum concentrations of hCG is useful for confirmation and monitoring of pregnancy, diagnosis of trophoblastic diseases and monitoring of the efficacy of treatment, and prenatal screening. Correctly reporting results for the various forms of hCG is clinically important. We prepared samples by addition of intact hCG and hCG free beta-subunit to an essentially hCG-free human serum matrix. The samples were analyzed by participant laboratories using various immunoassay methods. We identified errors in participant reporting of intact hCG results as total beta hCG (9.3%; 22 of 235 laboratories) and total beta hCG as intact hCG (13.1%; 8 of 61 laboratories).",1.0,". Concordance to the general category of ""positive-malignant"" was seen in 92% of classic preparations, 96.5% of ThinPrep, and 94.6% of SurePath challenges (P<.001). These results were statistically different for the exact reference interpretation of HGUCA (P<.001) but not for adenocarcinoma (P = .22). Cytotechnologists demonstrate statistically better performance for the general category of ""positive-malignant"" compared with pathologists for all urinary slide types and for the exact reference interpretation of HGUCA (94% versus 91.1%; P<.001) but not adenocarcinoma (96.3% versus 95.8%; P = .77) or squamous cell carcinoma (93.6% versus 87.7%; P = .07).",0.36975130438804626,". Review of the literature yielded estimates of the risk of adverse fertility outcomes ranging from 1.6 (95% confidence interval [CI] 1.1 to 2.5) for ectopic pregnancy after an appendectomy to 4.8 (95% CI 1.5 to 14.9) for tubal infertility from perforation of the appendix. Recall bias, and poor adjustment for confounding variables in some reports, weakened the validity of the studies.",0.36602136492729187
Steroids in aminoglycoside-containing ear drops: do they reduce cochlear toxicity?,yes,yes,"To determine whether betamethasone (BM) reduces the cochlear toxicity of otic gentamicin (GM) if given together. Controlled animal study. Thirty-four mice were assigned at random to receive intratympanic injections of either 0.1 % BM (11 mice), 0.3% GM (13 mice), or a combination of both (GM/BM) with benzalkonium chloride (10 mice) in the left ear (treated) and saline on the right (untreated). Six injections were given on alternate days. Auditory brainstem response thresholds were assessed at 1 month, 2 months, and>2 months. There was a significantly greater degree of hearing loss in the BM-treated ears compared to the untreated ears (6.48 dB hearing loss, P = .007) and in the GM-treated ears compared to untreated ears (6.59 dB hearing loss, P = .010,). However, otic GM/BM and benzalkonium chloride did not cause significant additional hearing loss compared with the untreated ears (3.56 dB hearing loss, P = .242).",1.0,"The effect of topical N-acetylcysteine (NAC) application was investigated on the healing of acute experimental tympanic membrane perforations. Twenty guinea pigs were used in this study. Under intraperitoneal ketamine anesthesia, incisional myringotomies were performed in the posterosuperior quadrant of the tympanic membranes with a straight otologic hook. The diameter of the perforations was approximately 2 mm. Perforations in both ears were treated with freshly prepared sponges soaked in either 0.1 ml 0.9% NaCl solution (10 control animals) or 0.6 mg/0.1 ml NAC (10 animals) for three consecutive days. All the tympanic membranes were examined by otomicroscopy on the third, fifth, seventh, and ninth days. In the control group, all the perforations were completely closed at the end of nine days. During the same period, only 40% of the perforations were completely closed in the NAC group. The remaining ears exhibited otorrhea by the third day.",0.3390456438064575,"Halofantrine is a newly developed antimalarial drug used for the treatment of Plasmodium falciparum malaria. The introduction of this drug has been delayed because of its possible side effects, and due to insufficient studies on adverse reactions in humans. There have been no studies investigating its effect on hearing. Thirty guinea pigs were divided into three groups: a control group, a halofantrine therapeutic dose group and a halofantrine double therapeutic dose group. One cochlea specimen from each animal was stained with haematoxylin and eosin and the other with toluidine blue. No changes were detected in the control group. The halofantrine therapeutic dose group showed loss and distortion of inner hair cells and inner phalangeal cells, and loss of spiral ganglia cells. In the halofantrine double therapeutic dose group, the inner and outer hair cells were distorted and there was loss of spiral ganglia cells.",0.32260775566101074
Does having a regular primary care clinician improve quality of preventive care for young children?,yes,yes,". 80 on a 0-100 scale, P = 0.03). In bivariate analysis, a regular clinician was associated with interpersonal quality only among African American and Hispanic children. In multivariate analyses, controlling for factors that could independently influence self-reports of experiences with care, interpersonal quality but not anticipatory guidance content was higher for children with a regular clinician.",0.8911662101745605,. Having a usual physician substantially reduces unmet medical needs for the insured but less so for the uninsured.,0.480240136384964,"- and community services domain, improvements in breastfeeding were associated with significant changes in mortality in the 30 countries but not in the African subset; while in the African countries, nutritional status improvements were associated with a significant decline in mortality.",0.32280123233795166
Does performance in selection processes predict performance as a dental student?,yes,no,. Other socio-demographic characteristics were not associated with performance. These interim findings provide a sound base for the ongoing study.,0.8012834191322327,". Correlation was used to explore associations between selection scores and examination scores. The score for overall performance at selection achieved statistically significant correlation  with examination performance (r = 0.491 for the AKT and r = 0.526 for the CSA, P<0.01).",0.7772790193557739,". Students' low performances relative to their class on the year 2 CPEs were a strong predictor that they would fail the senior CPE. Their USMLE Step 1 scores also correlated with their performance on the senior CPE, although the predictive values for these scores were considerably weaker.",0.755189061164856
Is it time to reconsider lobectomy in low-risk paediatric thyroid cancer?,yes,yes,"- and contralateral multifocality were identified in 27 (37·0%) and 19 (26·0%) of specimens. Thirty-seven (51%) patients had lymph node metastasis (N1a = 18/N1b = 19). Pre-operative ultrasound identified all cases with clinically significant nodal disease. Of the 73 patients, 39 (53·4%) met ATA low-risk criteria and 16 (21·9%) met 'very-low-risk' criteria. All 'very-low-risk' patients demonstrated excellent response to initial therapy without persistence/recurrence after a mean follow-up of 36·4 months.",0.7974889874458313,". • Sequential case number was not significantly associated with increased incidence of complications, surgical blood loss, or positive surgical margins (P= 0.780, P= 0.548, P= 0.545). Case number was, however, significantly associated with shorter operative time and mean number of lymph nodes retrieved (P<0.001, P<0.001). • Sequential case number was not significantly associated with survival; however, tumour stage, the presence of lymph node metastases, and positive surgical margins were significantly associated with death. • Although being the largest of its kind, this was a small study with short follow-up when compared to open cystectomy series.",0.5490801334381104,". An additional five patients did not undergo laparotomy due to disease progression detected on imaging after SL. Exploratory laparotomy for the remaining 47 patients showed 6 (13 %) additional unresectable tumors due to advanced tumor (n = 5) or nodal metastases (n = 1). Consequently, the yield of SL was 7 % (95 % confidence interval (CI), 3-17 %), and the accuracy was 27 % (95 % CI, 11-52 %). A biopsy of the contralateral liver was performed for 45 patients who underwent SL, leading to changes in management for 4 patients (17 %) with cirrhosis.",0.5391485691070557
Is an advance care planning model feasible in community palliative care?,yes,yes,". Advance care planning conversations and involvement of family was an important outcome measure rather than completion rate of advance care planning documents in community settings. Services adapted and applied their own concept of community, which widened the impact of the model. Changes to quality audit processes were essential to consolidate the model into routine palliative care practice.",1.0,". The sampling was conducted in three study phases, over 18 months. Phase I comprised base line data collection; in phase II data were collected after the introduction of the district discharge planning policy and a discharge form (checklist) for all patients; in phase III data were collected after the introduction of the discharge coordinator. The quality and out come of discharge planning. Readmission rates, duration of stay, appropriateness of days of care, patients' health and satisfaction, problems after discharge, and receipt of services. The discharge coordinator resulted in an improved discharge planning process, and there was a reduction in problems experienced by patients after discharge, and in perceived need for medical and healthcare services. There was no evidence that the discharge coordinator resulted in a more timely or effective provision of community services after discharge, or that the appropriateness or efficiency of bed use was improved.",0.32754436135292053,". Interview data was coded with Nvivo software and emerging themes were identified by the research team, with such findings published elsewhere. The purpose of the present analysis was identified after comparing the findings to the literature specific to caregiver burden and public health, after which data was analyzed using the PHP model as a guiding framework. Informal caregivers spoke to several of the determinants of health outlined in the PHP model that are implicated in their burden experience: gender, income and social status, working conditions, health and social services, social support network, and personal health practises and coping strategies. They recognized the need for improving the CCB to better address these determinants.",0.29299676418304443
Do preoperative serum C-reactive protein levels predict the definitive pathological stage in patients with clinically localized prostate cancer?,no,no,"- nor multivariate analysis showed an association between the preoperative CRP level and the presence of a locally advanced tumor stage, lymph node metastases or a positive surgical margin. CRP also failed to correlate with the initial PSA level and the clinical tumor-associated findings. Moreover, multivariate analysis relativized the association between an elevated CRP level and poor tumor differentiation.",0.75,". Only 24 patients (12%) in the study group (versus 20% in control group; P = 0.01) had eventual evidence of biochemical failure. Kaplan-Meier analyses suggested that patients with prior benign biopsies have improved biochemical disease-free survival, especially for those with more aggressive disease (Gleason sum 7 or greater; P<0.01). Overall, patients in the study group had lower probability (odds ratio 0.57, P<0.001) of biochemical failure compared with those in the control group.",0.44801485538482666,". 57% for NTDR>/=33% (p = 0.0019). The NTDR was independently predictive for FFBF (p = 0.03), in addition to T stage (p = 0.005) and initial prostate-specific antigen level (p<0.0001) on multivariate analysis, including Gleason score and radiation dose. The NTDR was not a significant predictor of FFBF when examined in the intermediate-risk group, high-risk group, or all risk groups combined.",0.3992413580417633
Sub-classification of low-grade cerebellar astrocytoma: is it clinically meaningful?,yes,no,". Moreover, we found that the Kernohan and the WHO classification systems had no predictive value and that the Daumas-Duport system is unsuitable as a prognostic tool for low-grade posterior fossa astrocytomas.",0.8598488569259644,". Diffuse, low grade astrocytoma (three cases) showed a staining pattern similar to control tissue; intermediate grade (one case), anaplastic astrocytoma (three cases) and gliobastoma multiforme (six cases) showed an increased vessel density with multiple small vessels (glomeruloid clusters), some with prominent intimal hyperplasia, loss of vessel wall integrity, and with numerous vWF-positive single cells/microvessels within the tumor substance.",0.7193124890327454,". The presence of T2 HIA on MRI (P=0.002), the number of T2 HIA on MRI (P=0.002) and conversion to surgery (P=0.015) were found to be significantly associated with a poorer recovery at the observational final follow-up. Further, the presence of the pyramidal tract sign (P=0.043) was significantly associated with a poor recovery at the final follow-up after surgery.",0.37898674607276917
After CLASS--Is a voluntary public insurance program a realistic way to meet the long-term support and service needs of adults with disabilities?,yes,no,". However, interest in PAS insurance varied by age, race, ethnicity, region, income, disability status, and family experience with ADL assistance. Only 1.6 million adults aged 40-65 (1.8%) said they would be willing to pay $100 per month or more for coverage.",0.8008376359939575,. Having a usual physician substantially reduces unmet medical needs for the insured but less so for the uninsured.,0.6695330142974854,". However, the implementation of care programmes is not (yet) accompanied by a change in focus from function (the delivery of independent care activities) to process (the delivery of care activities as being connected to a chain of interdependent care activities).",0.5286847352981567
Is intraoperative neuromonitoring associated with better functional outcome in patients undergoing open TME?,yes,yes,". Clinical: pain, social functioning score, and mobility score. The minimum follow-up was one year. We did not find any statistically significant difference, intraoperatively, radiologically, or clinically, between the two groups of patients.",0.75,. The duration of the operation was similar between the two groups. The incidence of intraoperative and postoperative complications was low and the difference was not statistically significant between the two groups. An excellent outcome was observed in 93.0% of young patients and in 88.9% of elderly patients (p = NS).,0.6568143367767334,". Associated risk factors included diabetes mellitus (17%), hypertension (76%), coronary artery disease (28%), hyperlipidemia (39%), and history of smoking (42%). There were 4 perioperative neurologic complications, which included 1 transient ischemic attack (0.97%), 2 minor strokes (1.94%), and 1 major stroke (0.97%). There were no deaths.",0.6170447468757629
Can we predict which head and neck cancer survivors develop fears of recurrence?,yes,yes,". A third of HNC patients at diagnosis reported relatively high levels of fears of recurrence, with 12% still reporting similar levels of fear 6-8 months after treatment. Fears of recurrence were not related to any socio-demographic factor (age, gender, ethnicity, marital status, and educational attainment) or disease, treatment, or symptom-related factors. Path analyses demonstrated that fears of cancer recurrence after treatment were directly predicted by pre-treatment fears and optimism.",0.8892011642456055,"The purpose of this study was to determine whether head and neck-specific health status domains are distinct from those assessed by general measures of quality-of-life (QOL). Cross-sectional study of 55 head and neck cancer patients in tertiary academic center was made. Three head and neck-specific measures,-including the Head&Neck Survey (H&NS); a brief, multi-item test which generates domain scores; and a general health measure,-were administered. The H&NS was highly reliable and more strongly correlated to the specific measures than to the general measure. Eating/swallowing (ES) and speech/communication (SC) were not well correlated with general health domains. Head and neck pain was highly correlated to general bodily pain (0.88, p<.0001). Despite correlations to some general health domains, appearance (AP) was not fully reflected by any other domain.",0.436436265707016,". Compared with participants without neck pain at baseline, those with mild (β=-1.53, 95% confidence interval [CI]=-2.83, -0.24), intense (β=-3.60, 95% CI=-5.76, -1.44), or disabling (β=-8.55, 95% CI=-11.68, -5.42) neck pain had worse physical HRQoL 6 months later. We did not find an association between neck pain and mental HRQoL. A worsening course of neck pain and persistent neck pain were associated with worse physical HRQoL.",0.3460802733898163
The secular growth acceleration: does it appear during fetal life?,yes,no,. There were no statistically significant differences of the examined fetal biometric parameters measured by ultrasound between contemporary fetal population and those from 35 years ago.,0.7778570652008057,"- 4.78 mm vs. 1.17 +/- 4.6 mm, P<0.0001 and 3 +/- 2.2 days vs. 0.5 +/- 2.3 days, P<0.0001, respectively). Furthermore, there were significant correlations between the extent of macrosomia and the discrepancy between expected and measured fetal size at the time of NT screening (r = 0.47, P<0.01 and r = 0.48, P<0.01, respectively).",0.44654667377471924,". Since the preterm fetuses enrolled in the study were limited in number, it is difficult to draw adequate conclusions. The positive predictive value (PPV) of fetal acidosis was 67% in both groups of FHR variable decelerations and late decelerations, but the false negative rate of acceleration VAS response for predicting no acidosis was significantly higher in the group of late decelerations (29% vs 8%, p = 0.034). Finally, both a negative VAS response and fetal acidosis (pH<7.20) have equal predictability for neonatal morbidity. The PPV of NICU admission by a negative VAS response was two times higher than that of fetal acidosis (PPV = 61% vs 29%, p = 0.038).",0.44170084595680237
Does hippocampal atrophy on MRI predict cognitive decline?,yes,no,". Cognitive assessment was by the Cambridge Cognitive Examination (CAMCOG). No significant differences in rate of cognitive decline, mortality or progression to dementia were found between subjects with or without HCA.",0.8736559748649597,". SEM showed that IADL disability could help predict dementia in addition to the measured variables at 1-year follow-up (odds ratio (OR) = 2.20, 95% confidence interval (CI) = 1.51-3.13) and 2-year follow-up (OR = 2.11, 95% CI = 1.33-3.33).",0.5922990441322327,". The time between baseline and follow-up magnetic resonance imaging scans ranged from 1 to 10 years. The differences between patients and control subjects in annualized percentage volume change were -.07% for whole brain volume, -.59% for whole brain gray matter, -.32% for frontal white matter, -.32% for parietal white matter, -.39% for temporal white matter, and +.36% for bilateral lateral ventricles.",0.5916075706481934
Chemoradiotherapy in the management of locally advanced squamous cell carcinoma esophagus: is surgical resection required?,yes,no,"- or postoperative radio- or chemotherapy. Prognostic significance of the following independent variables was tested using univariate (log-rank) and multivariate (Cox proportional-hazards) analysis: type of resection (sublobar vs lobectomy vs pneumonectomy), histology (squamous cell vs adenocarcinoma), tumour size (<or=3cm vs>3cm), histologic vascular invasion, visceral pleura involvement, positive bronchial resection margin, general T status. Overall 5-year survival was 63%. In both univariate and multivariate survival analysis, significant prognostic factors were histology (adenocarcinoma 65% vs squamous cell carcinoma 51%), tumour size (<or=3cm 67% vs>3cm 46%), and the presence of negative resection margin. Five-year survival by general T status was 66% in T1N0 vs 55% in T2N0 disease (P=0.19).",0.817354679107666,". When preoperative radiotherapy was given, the respective CRM infiltration rates were 7.1 and 20.7%. In patients having preoperative chemoradiotherapy followed by prostatic resection the rate of CRM positivity was 2.4%. Partial prostatectomy after preoperative chemoradiotherapy resulted in a free anterior CRM in all cases, but intra-operative urethral damage occurred in 36.4% of patients who underwent partial prostatectomy, resulting in a postoperative urinary fistula in 18.2% of patients.",0.7817193269729614,". Rates of major operative morbidity and 30-day mortality were 28.6% and 2%, respectively.Mean follow-up from QC was 18.41 months (95% confidence interval (CI):12.64-24.18) and mean overall survival (OS) 23.05 months (95% CI: 15.5-30.6). Mean OS for patients without vs any tumour residuals was 43 months (95% CI: 26.4-59.5) vs 13.4 months (95% CI: 7.42-19.4); P=0.001. Mean OS for patients who received postoperative chemotherapy (n=18; 36.7%) vs those who did not was 40.5 months (95% CI: 27.4-53.6) vs 12.03 months (95% CI: 5.9-18.18); P<0.001.Multivariate analysis indentified multifocal tumour dissemination to be of predictive significance for incomplete tumour resection, higher operative morbidity and lower survival, while systemic chemotherapy subsequent to QC had a protective significant impact on OS. No prognostic impact had ascites, platinum resistance, high grading and advanced age.",0.7587687373161316
Does quantitative left ventricular regional wall motion change after fibrous tissue resection in endomyocardial fibrosis?,yes,no,"- and postoperatively. Abnormality was expressed in units of standard deviation from the mean motion in a normal reference population. Left ventricular wall motion in the five regions did not differ between pre- and postoperative measurements. Additionally, the left ventricular ejection fraction did not change after surgery (0.45+/-0.13% x 0.43+/-0.12% pre- and postoperatively, respectively). The New York Heart Association functional class improved to class I in 40% and class II in 43% of patients postoperatively (p<0.05).",0.84902024269104,". No change in heart rate, cardiac index, mean pulmonary arterial pressure, stroke volume, end-diastolic and end-systolic cross-sectional areas, fractional area change and left ventricular circumferential fiber shortening was noted when desflurane was added to restore blood pressure.",0.4976978302001953,"- and post-operation for all patients. There existed no significant difference in echocardiographic parameters between before and after device implantation. However, a larger left atrial (LA) diameter was detected by echocardiography during follow-up visit at 6months when compared with pre-operation parameters. Similarly, aortic root diameter (ARD) was also larger during follow-up at 12months than the baseline dimension in pre-operation.",0.42286452651023865
Bridge experience with long-term implantable left ventricular assist devices. Are they an alternative to transplantation?,yes,yes,". Ventricular arrhythmias were well tolerated in all patients except in cases of early perioperative right ventricular failure, with no deaths. Right ventricular failure occurred in one third of patients and was managed in a small percentage by right ventricular assist device (RVAD) support and/or inhaled nitric oxide therapy. There were no serious device malfunctions, but five graft-related hemorrhages resulted in two deaths. Finally, a variety of noncardiac surgical procedures were performed in LVAD recipients, with no major morbidity and mortality.",0.825136125087738,". The death rate of patients treated by endoaortic occlusion was significantly higher compared with all other patients (4.2%, p<0.0001) and with the expected estimate by European System for Cardiac Operative Risk Evaluation (10.5%, p = 0.05). By multivariable analysis, use of endoaortic occlusion was independently associated with in-hospital death (odds ratio = 5.609, 95% confidence interval: 2.684 to 11.719). Although the stroke rate was higher in the endoaortic occlusion group compared with all other patients, the difference was only possibly significant (3.8% versus 0.8%, p = 0.067).",0.4442319869995117,". Operative mortality was 2.2% (Mosaic 3.0%; Perimount 1.4%; p = NS). Upsizing (using a prosthesis larger in labeled valve size than the patient's measured internal aortic annulus diameter) was possible in 28.4% of Mosaic patients and 8.3% of Perimount patients. The postoperative mean systolic pressure gradient ranged from 10.5 to 22.2 mmHg in the Mosaic group, and from 9.4 to 12.6 mmHg in the Perimount group; it was significantly lower for 21 and 23 Perimount valves than for 21 and 23 Mosaic valves. The EOA ranged from 0.78 to 2.37 cm2 in Mosaic patients, and from 0.95 to 2.12 cm2 in Perimount patients. When indexing EOA by calculating the ratio of EOA to patient aortic annulus area to adjust for variables such as patient anatomy and valve dimensions, there was no significant difference between the two bioprostheses.",0.42943960428237915
Does occupational nuclear power plant radiation affect conception and pregnancy?,yes,yes,"To determine the effect of occupational exposure in a nuclear power plant in Griefswald, Germany on male and female fecundity. The frequency of men and women exposed to ionizing radiation through work in a nuclear power plant among 270 infertile couples was retrospectively compared to a control fertile population using a pair-matched analysis. The total cumulative equivalent radiation dose was determined. In addition, the spermiograms of the male partners in both groups were compared and correlated to the degree of exposure. No differences were noted in the frequency of nuclear power plant exposure between sterile and fertile groups. There was a higher rate of anomalous spermiograms in nuclear power plant workers. However, abnormalities were temporary. No correlation was found between the cumulative equivalent radiation dose and abnormal spermiograms.",1.0,"- and 15-year actuarial rate of breast cancer of 6.7% and 32.6%, respectively. The 10-year and 15-year actuarial rate for the nonpregnant women was 0.4% and 1.7%, respectively. The median latency from RT to the diagnosis of breast cancer was 13.1 and 18.9 years for women in the pregnant and nonpregnant groups, respectively. In the multivariate analysis, pregnancy around the time of RT was the only variable associated with an increased risk of breast cancer. The risk was dependent on the length of time from pregnancy to RT, with women receiving RT during pregnancy and within 1 month of pregnancy having an increased risk of breast cancer compared with nonpregnant women and women irradiated later than 1 month after pregnancy (hazard ratio, 22.49; 95% confidence interval, 5.56-90.88; p<0.001).",0.4954855740070343,". Review of the literature yielded estimates of the risk of adverse fertility outcomes ranging from 1.6 (95% confidence interval [CI] 1.1 to 2.5) for ectopic pregnancy after an appendectomy to 4.8 (95% CI 1.5 to 14.9) for tubal infertility from perforation of the appendix. Recall bias, and poor adjustment for confounding variables in some reports, weakened the validity of the studies.",0.38781195878982544
Lloyd-Davies position with Trendelenburg--a disaster waiting to happen?,yes,yes,". Postoperatively, he developed severe haemolytic anaemia because of the folded elephant trunk. The anaemia improved after the second surgery, including graft replacement of the descending aorta. Similarly, a 61-year-old man, who underwent total arch replacement for acute Stanford type A aortic dissection, presented with enlargement of the chronic dissection of the descending aorta. Graft replacement of the descending aorta with an elephant trunk inserted into the true lumen was performed. The patient postoperatively developed haemolytic anaemia because of the folded elephant trunk, which improved after additional stent grafting into the elephant trunk.",0.75,"- 2.6 segmental artery pairs were sacrificed overall, with an average of 4.5 +/- 2.1 segmental pairs sacrificed between T7 and L1, where the artery of Adamkiewicz is presumed to arise. Postoperative paraplegia occurred in 2 patients. In 1, immediate paraplegia was precipitated by an intraoperative dissection, resulting in 6 hours of lower body ischemia. A second ambulatory patient had severe paraparesis albeit normal cerebral function after resuscitation from a respiratory arrest.",0.7028122544288635,". Knee extensor strength positively correlated with dynamic postural stability and negatively correlated with disease severity. Further, dynamic postural stability was negatively correlated to disease severity and positively correlated with functional ambulation in this cohort of patients with PD (P<.05). The results also suggest that the Functional Reach Test may be a valuable assessment tool to examine postural stability in PD.",0.6907362937927246
Is patient outcome compromised during the initial experience with robot-assisted radical cystectomy?,yes,no,". • Sequential case number was not significantly associated with increased incidence of complications, surgical blood loss, or positive surgical margins (P= 0.780, P= 0.548, P= 0.545). Case number was, however, significantly associated with shorter operative time and mean number of lymph nodes retrieved (P<0.001, P<0.001). • Sequential case number was not significantly associated with survival; however, tumour stage, the presence of lymph node metastases, and positive surgical margins were significantly associated with death. • Although being the largest of its kind, this was a small study with short follow-up when compared to open cystectomy series.",0.7607632875442505,". When preoperative radiotherapy was given, the respective CRM infiltration rates were 7.1 and 20.7%. In patients having preoperative chemoradiotherapy followed by prostatic resection the rate of CRM positivity was 2.4%. Partial prostatectomy after preoperative chemoradiotherapy resulted in a free anterior CRM in all cases, but intra-operative urethral damage occurred in 36.4% of patients who underwent partial prostatectomy, resulting in a postoperative urinary fistula in 18.2% of patients.",0.618842601776123,". The postoperative outcomes were similar between the 2 groups for American Urological Association symptom score, change in American Urological Association symptom score, bother score, maximal flow rate, change in maximal flow rate, postvoid residual urine volume, and complication rate. However, the trilobar group had a significantly greater decrease in their PVR urine volume (296 vs 176 mL, P = .01), a difference that persisted on multivariate analysis. A subset analysis of the trilobar prostates revealed that performing a 2-lobe technique achieved shorter operative and enucleation times, although the difference was not significant.",0.6168347597122192
